ID_Venta,ID_Cliente,ID_Producto,Fecha,Cantidad,Precio_Unitario
9114,184,213,2024-11-12,3,23.870598384413476
9115,116,292,2024-10-06,9,55.7507652162065
9116,199,210,2024-11-25,7,186.4566516231477
9117,175,284,2024-09-28,2,156.98848039654268
9118,138,239,2024-02-03,7,136.92148709062107
9119,183,236,2024-02-28,9,68.06981138090478
9120,138,280,2024-11-20,2,38.63943016587579
9121,139,275,2024-03-17,9,67.53994431521525
9122,175,209,2024-10-10,3,22.503115820737946
9123,124,211,2024-08-28,7,138.7143722550108
9124,152,221,2024-05-17,1,180.4249113921986
9125,170,267,2024-12-22,2,30.88724615477041
9126,180,277,2024-07-20,5,57.24558016573331
9127,132,277,2024-06-12,3,106.34740396194854
9128,186,289,2024-01-19,5,81.26829435877723
9129,101,217,2024-07-13,5,23.616145067121433
9130,198,201,2024-04-14,7,15.738706263839294
9131,107,292,2024-02-26,9,191.69534720372604
9132,144,281,2024-01-17,4,103.76267330432204
9133,166,276,2024-10-19,2,10.218440108840568
9134,170,233,2024-05-23,10,163.70725712831754
9135,197,215,2024-06-27,9,142.7605638455887
9136,119,273,2024-04-13,10,41.24405252055328
9137,133,220,2024-07-31,4,169.95419932298847
9138,139,251,2024-07-26,8,198.2170044350043
9139,132,299,2024-07-09,9,117.12747204236783
9140,181,266,2024-11-26,1,113.24531206068949
9141,173,204,2024-12-30,10,67.8448965580915
9142,151,251,2024-02-05,2,34.97103868687681
9143,181,243,2024-06-12,9,59.956918999022704
9144,169,300,2024-12-19,6,98.40812399197807
9145,190,291,2024-09-06,10,94.40668468650128
9146,142,244,2024-02-11,5,106.26958196398442
9147,137,299,2024-03-01,4,167.95810773064642
9148,163,278,2024-12-30,5,60.514913809159125
9149,162,264,2024-07-06,9,156.54890095033997
9150,147,279,2024-07-16,4,18.28699955580604
9151,144,288,2024-07-06,7,162.21371779218816
9152,195,204,2024-01-07,8,185.5729534287908
9153,128,294,2024-10-03,7,137.82527796076562
9154,151,251,2024-11-30,10,14.85304292117073
9155,199,264,2024-04-13,6,70.91552816340428
9156,138,285,2024-01-25,4,184.7596983483652
9157,167,248,2024-02-21,1,161.92134259306957
9158,192,292,2024-07-14,4,122.07512091307368
9159,118,272,2024-05-18,8,61.025488142474146
9160,159,268,2024-04-17,6,22.3124505357168
9161,168,273,2024-01-22,5,23.42909673485788
9162,120,270,2024-07-20,10,76.1485545141448
9163,122,269,2024-04-23,1,164.00566963240814
9164,163,216,2024-10-19,2,196.86163854743413
9165,138,269,2024-11-19,3,61.676770917833935
9166,165,283,2024-06-21,9,95.2223370262115
9167,122,268,2024-06-29,1,60.91353962659435
9168,188,275,2024-08-09,7,112.68024537559482
9169,141,208,2024-04-18,6,31.392550764002138
9170,105,220,2024-04-08,1,121.73577401397961
9171,108,209,2024-12-04,10,72.6678947965964
9172,149,223,2024-10-08,4,92.6154911053894
9173,161,266,2024-01-19,6,24.40286619174784
9174,200,243,2024-02-03,2,128.2864223187094
9175,131,274,2024-02-14,2,97.74955665098868
9176,169,277,2024-08-31,4,104.02538326794296
9177,115,206,2024-01-12,5,76.49059816945177
9178,103,215,2024-07-31,6,109.42161159542654
9179,102,297,2024-05-27,1,185.12765014332354
9180,178,234,2024-07-10,2,64.92124204817051
9181,125,291,2024-07-18,7,198.341543568389
9182,119,213,2024-10-26,2,153.89175407270602
9183,164,224,2024-04-21,7,76.34974774546784
9184,145,287,2024-09-19,2,11.201063428316823
9185,151,277,2024-02-22,3,11.173193203708461
9186,122,257,2024-04-20,9,173.6308274255976
9187,181,206,2024-01-29,6,108.58689468283579
9188,124,230,2024-04-21,1,79.5412152514434
9189,181,235,2024-03-03,1,199.6038651284722
9190,101,291,2024-04-07,2,30.49274210944355
9191,199,265,2024-08-13,7,169.5388585374797
9192,182,215,2024-01-11,4,198.80898977383595
9193,150,214,2024-08-17,3,153.6401120883982
9194,189,218,2024-11-25,5,123.13753127827123
9195,170,203,2024-02-23,8,66.8535896089848
9196,198,264,2024-05-30,5,132.57344131247174
9197,183,216,2024-12-05,6,146.33803219458352
9198,194,238,2024-09-14,4,148.70267496285942
9199,164,250,2024-12-28,6,194.72343176768925
9200,148,259,2024-01-06,6,103.75590679600401
9201,140,272,2024-06-18,3,137.7047170400778
9202,113,278,2024-09-16,3,105.74386486155778
9203,148,253,2024-06-20,3,124.04875323277686
9204,150,233,2024-04-04,1,57.85266070335008
9205,108,255,2024-02-18,1,98.65297995515624
9206,112,253,2024-01-12,2,115.43895191294321
9207,165,217,2024-07-03,7,22.707067692951096
9208,133,231,2024-05-12,3,67.70860438891137
9209,196,227,2024-02-14,2,21.378052183580632
9210,192,296,2024-05-07,4,112.04639435454915
9211,129,264,2024-01-07,4,36.52920559679111
9212,150,220,2024-12-29,10,108.18685663293971
9213,153,268,2024-12-31,4,172.75418875455108
9214,118,235,2024-07-23,1,139.24849379183192
9215,178,244,2024-11-28,1,174.15053378845963
9216,142,202,2024-12-18,1,98.14634678225839
9217,136,289,2024-04-15,3,56.28268468499453
9218,101,263,2024-12-26,10,83.44473894513294
9219,184,232,2024-11-07,9,110.86019618523453
9220,195,220,2024-01-08,1,138.29473333450014
9221,181,219,2024-03-10,8,197.13840359334566
9222,132,235,2024-02-26,7,116.11533910285958
9223,129,285,2024-04-27,1,179.19934749907463
9224,199,273,2024-10-26,2,19.288237261769765
9225,174,256,2024-12-18,10,20.656244698557103
9226,118,231,2024-09-23,1,165.44527939504982
9227,188,282,2024-04-11,5,184.7660039645769
9228,154,282,2024-10-07,1,61.416359209947196
9229,181,252,2024-01-08,7,146.14792543660755
9230,165,225,2024-05-17,3,64.61013945098841
9231,142,230,2024-07-04,8,20.259873308736474
9232,137,269,2024-04-03,3,190.0453477804844
9233,178,286,2024-10-20,1,30.348689408533623
9234,141,257,2024-07-09,10,142.2475761900373
9235,168,271,2024-08-10,2,117.04797710969535
9236,109,207,2024-04-06,10,23.149021723206843
9237,145,219,2024-03-31,1,53.36194226241121
9238,168,237,2024-07-25,3,82.55470383429216
9239,165,247,2024-01-26,7,89.8717387822621
9240,143,231,2024-04-11,2,97.57512876509486
9241,105,277,2024-12-18,6,22.31536752311012
9242,152,275,2024-09-26,10,134.69991728139894
9243,173,266,2024-05-02,7,97.0403326969665
9244,155,262,2024-10-04,8,152.67397093152675
9245,192,208,2024-06-20,8,41.488042117600855
9246,147,249,2024-08-20,3,128.96036654198895
9247,176,236,2024-02-15,10,136.07108609648338
9248,186,201,2024-02-11,4,103.40625605316491
9249,182,294,2024-04-27,5,146.36075949673886
9250,181,226,2024-12-22,2,21.98198776544202
9251,156,275,2024-05-06,3,42.62348968691725
9252,139,254,2024-09-18,2,170.54056704233628
9253,121,235,2024-07-24,6,65.42507190947588
9254,132,267,2024-05-23,2,50.05566912318294
9255,200,228,2024-03-06,10,177.14660181346713
9256,147,300,2024-12-30,4,84.46142953172362
9257,137,271,2024-03-02,2,131.97030113991042
9258,196,233,2024-01-26,6,181.3730887902587
9259,109,210,2024-03-24,7,133.99866949487082
9260,113,215,2024-06-11,7,115.94167175349872
9261,174,263,2024-06-16,10,108.93621490819663
9262,180,259,2024-01-09,9,181.35726987901373
9263,167,219,2024-10-31,5,96.31417612909523
9264,148,299,2024-07-13,2,11.71697418713521
9265,197,283,2024-08-16,6,160.98577178602434
9266,173,204,2024-10-23,2,73.78911360950019
9267,181,297,2024-11-09,1,29.109216627322905
9268,106,238,2024-10-24,6,22.716730881561944
9269,199,300,2024-04-29,6,192.51671794716705
9270,143,281,2024-05-10,8,133.0750061653019
9271,153,279,2024-08-14,1,114.75371660629736
9272,158,249,2024-04-25,9,139.58543276390438
9273,136,223,2024-03-07,7,131.64413598914507
9274,150,275,2024-08-05,7,120.91513495505582
9275,133,223,2024-04-03,9,106.85593251546862
9276,187,216,2024-08-18,5,18.78027677132716
9277,106,226,2024-02-07,3,191.49179747071113
9278,161,249,2024-05-21,7,184.5683148556669
9279,165,232,2024-07-22,2,41.31989523027852
9280,152,270,2024-07-14,1,172.014156582901
9281,124,214,2024-02-18,5,38.763083104450885
9282,200,212,2024-10-29,7,169.88891529537875
9283,183,275,2024-09-21,2,135.32399280225755
9284,125,218,2024-06-30,6,177.60621190786625
9285,158,211,2024-10-16,4,160.29489618392682
9286,125,260,2024-12-25,10,82.28061318095234
9287,105,261,2024-08-11,5,194.87819157248464
9288,153,281,2024-02-01,3,169.61435498821
9289,197,283,2024-08-13,6,15.513864008943491
9290,104,290,2024-02-29,2,158.08484267240286
9291,166,214,2024-06-28,7,114.00126485514465
9292,157,257,2024-06-22,6,56.31243833774918
9293,106,245,2024-08-02,6,16.52073952519958
9294,183,219,2024-07-27,9,127.98488463300993
9295,152,295,2024-03-07,8,28.204693959525393
9296,160,284,2024-04-07,9,45.802609391263566
9297,177,257,2024-10-12,2,115.1395862437073
9298,159,201,2024-09-10,3,24.840216537717787
9299,196,231,2024-12-28,4,14.284465836749336
9300,116,213,2024-05-22,2,140.61123027471484
9301,121,212,2024-09-12,1,114.97208276584536
9302,107,203,2024-01-19,2,64.94184147995014
9303,153,300,2024-08-01,8,112.67108723522867
9304,104,258,2024-12-31,5,14.853152839968454
9305,131,220,2024-04-07,10,57.086733173350304
9306,197,254,2024-01-26,2,132.25152706642558
9307,125,227,2024-08-01,9,41.24917674700714
9308,134,245,2024-02-14,5,126.61246252707446
9309,146,244,2024-11-16,6,163.13819695745997
9310,120,280,2024-10-05,1,190.13129939297505
9311,158,265,2024-05-31,6,69.98011242722947
9312,141,262,2024-01-14,4,34.27864488161606
9313,177,299,2024-02-01,7,93.35889041555981
9314,168,265,2024-01-29,5,81.69711467841783
9315,188,267,2024-01-18,8,180.03942173401458
9316,168,236,2024-05-01,8,178.58051190196383
9317,129,278,2024-06-14,4,166.0882426940933
9318,164,257,2024-09-02,2,91.51215641369686
9319,104,262,2024-03-05,5,65.23140061921808
9320,121,206,2024-12-19,10,149.73656860290797
9321,138,266,2024-10-20,6,72.07247226684188
9322,102,257,2024-07-17,2,64.65514792943392
9323,115,297,2024-04-10,5,100.13469067738133
9324,135,202,2024-01-26,10,181.44420494643182
9325,192,228,2024-04-15,9,56.08600732175291
9326,171,213,2024-09-20,10,21.210771123972815
9327,166,231,2024-10-24,5,32.75249760328635
9328,144,217,2024-09-13,10,117.24791072906832
9329,188,206,2024-03-30,9,85.24667273982926
9330,175,300,2024-10-04,2,45.66273757886203
9331,127,268,2024-09-13,3,158.8974791080288
9332,131,204,2024-07-29,8,195.9461968506217
9333,157,206,2024-02-26,5,178.87538840484254
9334,199,291,2024-11-18,10,56.348015390964974
9335,133,239,2024-01-23,3,129.18845075957637
9336,106,217,2024-01-16,8,160.5347968787995
9337,160,259,2024-03-30,10,190.46854284460832
9338,183,223,2024-11-11,4,35.87994142333318
9339,185,254,2024-07-23,2,90.7093447545185
9340,199,264,2024-06-26,10,46.78048984552838
9341,111,293,2024-10-06,8,98.0448528534192
9342,106,222,2024-11-12,2,76.24392428654468
9343,185,269,2024-08-13,10,164.33367407923203
9344,171,204,2024-09-07,8,26.673238839099426
9345,119,269,2024-01-10,2,57.154437120044015
9346,118,244,2024-11-04,2,128.73670440505697
9347,197,218,2024-11-02,1,29.883811127300508
9348,164,235,2024-09-28,9,20.576096000800693
9349,136,257,2024-08-12,8,121.79120971186522
9350,145,247,2024-08-28,5,41.64402237877326
9351,175,257,2024-10-06,2,131.3441195383882
9352,122,281,2024-11-17,9,149.5223821305694
9353,136,229,2024-09-16,10,46.01993007232644
9354,134,202,2024-06-01,5,49.130224562731584
9355,108,212,2024-01-27,9,171.52511223046903
9356,113,234,2024-09-20,7,129.89724516185112
9357,145,269,2024-06-09,5,41.27955888265383
9358,194,231,2024-01-26,2,35.26186192769231
9359,107,251,2024-12-01,10,71.31781161369922
9360,151,276,2024-03-20,3,51.52632656781669
9361,110,291,2024-08-08,9,118.70471970575402
9362,177,246,2024-06-25,8,119.42422070532109
9363,161,297,2024-09-24,7,139.90163938298159
9364,112,277,2024-01-18,10,119.90611675897648
9365,189,237,2024-03-05,3,75.62808452930416
9366,115,289,2024-04-10,5,102.78887680708831
9367,103,289,2024-04-01,4,151.8757054433578
9368,120,228,2024-08-21,5,79.66656290268917
9369,105,259,2024-05-17,8,195.33489962605933
9370,128,278,2024-07-16,9,165.60757807143176
9371,145,281,2024-07-17,7,176.86466497630812
9372,180,201,2024-03-27,4,87.52207092572739
9373,136,203,2024-11-10,6,68.28082949309274
9374,107,229,2024-03-02,8,52.96017280230716
9375,121,267,2024-05-13,10,91.71693361693136
9376,140,240,2024-06-05,3,164.72391625021086
9377,158,282,2024-06-23,1,160.19467762336345
9378,150,257,2024-03-31,5,71.97168032453501
9379,199,274,2024-06-23,5,34.01447156864715
9380,125,208,2024-07-02,9,144.89544650642614
9381,142,206,2024-08-26,1,130.65320672505223
9382,183,271,2024-01-19,2,92.79114785856736
9383,138,242,2024-08-26,7,184.13035241034535
9384,122,237,2024-11-01,9,137.44311812022045
9385,126,229,2024-08-23,10,100.95138630716396
9386,148,251,2024-10-14,1,84.49057279998806
9387,138,207,2024-11-16,4,38.073514403430295
9388,183,254,2024-08-26,7,146.31309386604872
9389,178,269,2024-01-22,7,31.632850347726027
9390,181,262,2024-04-27,8,80.25816963224283
9391,189,231,2024-01-06,8,93.89595562708412
9392,172,242,2024-02-29,9,86.35390595633757
9393,123,214,2024-03-27,5,89.50275904651464
9394,157,241,2024-06-17,2,136.3028980638583
9395,155,277,2024-07-18,8,152.66649391771546
9396,173,257,2024-08-27,8,49.551655679185465
9397,115,220,2024-03-19,1,169.18574837678733
9398,147,290,2024-03-16,2,46.74980171027992
9399,117,216,2024-01-05,7,176.72096209167876
9400,119,261,2024-01-27,4,126.74031880003666
9401,183,269,2024-10-24,8,30.964461190807388
9402,185,221,2024-01-21,3,99.39957268087775
9403,175,241,2024-12-20,8,124.8217826371779
9404,143,205,2024-10-19,5,115.92183378909401
9405,145,295,2024-09-07,4,104.29866080486603
9406,118,255,2024-08-31,7,123.1974740110154
9407,200,265,2024-11-23,10,23.093970351187636
9408,180,290,2024-12-02,6,42.86887172377941
9409,130,203,2024-07-04,10,46.04321074755171
9410,181,272,2024-12-17,1,199.41063908107316
9411,169,294,2024-11-26,4,50.401372528248096
9412,192,222,2024-12-08,8,37.091819895269424
9413,171,248,2024-08-19,4,182.43028964148073
9414,199,270,2024-01-27,5,54.752272913091474
9415,123,296,2024-12-22,6,114.4383189599623
9416,120,249,2024-05-07,10,125.8257871886455
9417,104,270,2024-04-21,6,122.02397754270933
9418,116,286,2024-06-06,6,199.64028442640546
9419,150,257,2024-02-08,10,62.989032741920546
9420,167,245,2024-10-17,2,75.85296565102969
9421,142,221,2024-02-03,6,75.00312177710165
9422,166,245,2024-06-07,6,120.88630974550787
9423,157,236,2024-04-08,6,190.72245486027185
9424,156,231,2024-05-16,2,34.480197274004865
9425,180,238,2024-11-18,10,182.16447388840356
9426,194,290,2024-01-14,6,45.25632072195219
9427,134,224,2024-12-03,7,66.49451826117226
9428,111,275,2024-02-14,9,133.44099314115317
9429,191,215,2024-12-27,7,34.62450556787117
9430,119,270,2024-05-01,4,87.45626228358972
9431,170,241,2024-05-01,8,99.73688482112928
9432,103,262,2024-12-27,7,114.58351412978493
9433,198,215,2024-07-23,3,193.78746073538753
9434,136,213,2024-05-23,9,107.21499487482201
9435,111,289,2024-04-02,1,49.01991529861248
9436,139,210,2024-06-21,4,192.54186148745248
9437,164,300,2024-01-19,7,60.39661724069562
9438,133,274,2024-02-26,7,17.979988453280605
9439,131,252,2024-08-14,7,165.37260391371356
9440,136,261,2024-02-23,2,183.93649688318587
9441,106,273,2024-01-31,2,95.69170538614762
9442,160,253,2024-07-12,3,114.3199496183303
9443,156,218,2024-02-19,10,121.50793469612387
9444,134,300,2024-01-19,7,30.41622442958838
9445,135,264,2024-07-25,10,23.77516757994664
9446,139,224,2024-05-31,2,55.658331176666636
9447,167,299,2024-12-08,7,147.57783262723524
9448,126,253,2024-08-16,3,153.1442303386143
9449,148,222,2024-05-18,1,122.13259915433105
9450,150,291,2024-05-01,2,17.67478347037336
9451,200,217,2024-11-03,10,87.21058788095463
9452,182,234,2024-08-11,3,65.08355537219549
9453,124,221,2024-04-10,7,128.75205088793834
9454,112,282,2024-06-26,5,33.449122186178855
9455,101,202,2024-10-10,2,91.90396702385172
9456,175,270,2024-01-14,9,155.7339724123211
9457,199,280,2024-03-03,2,148.8381201194941
9458,192,259,2024-07-16,7,153.93711275730396
9459,125,264,2024-03-27,2,147.0295205222636
9460,111,256,2024-07-23,2,67.4253586319899
9461,193,236,2024-08-17,9,145.8082665123111
9462,133,240,2024-04-14,5,27.721685932752898
9463,180,204,2024-01-27,9,20.574566820597468
9464,140,229,2024-08-12,8,102.92666196026016
9465,110,256,2024-05-08,4,176.6698140396288
9466,107,237,2024-10-10,8,28.26026898399678
9467,145,298,2024-02-18,1,106.13608609613505
9468,130,234,2024-03-20,3,129.89823734297335
9469,160,227,2024-06-30,7,151.34923233946682
9470,195,226,2024-11-17,3,22.80074745073951
9471,150,272,2024-09-23,1,151.06854780430305
9472,193,231,2024-11-16,4,141.6418465108743
9473,169,266,2024-02-17,7,135.82600226168216
9474,126,263,2024-03-06,1,28.656823846574213
9475,124,261,2024-02-24,7,96.05137805529992
9476,160,215,2024-06-09,5,84.00002387216213
9477,155,245,2024-04-26,10,167.816046908108
9478,188,245,2024-12-05,7,118.80603566632983
9479,165,253,2024-06-12,10,190.38295792629393
9480,189,282,2024-10-16,5,158.1971343073539
9481,193,204,2024-02-14,8,14.277338311034184
9482,186,247,2024-10-18,6,129.04684991854367
9483,197,300,2024-10-08,2,91.50767145080809
9484,192,248,2024-05-05,3,13.80446664525631
9485,158,258,2024-07-23,6,103.88646257040207
9486,156,290,2024-07-12,10,57.110649090890384
9487,184,233,2024-11-08,6,108.60851581133333
9488,109,205,2024-05-19,9,131.12016527044062
9489,184,273,2024-01-03,4,103.66329826808615
9490,164,232,2024-01-26,4,147.79623567345791
9491,150,264,2024-02-25,9,169.70305919612596
9492,108,255,2024-03-25,1,124.60738661316843
9493,101,210,2024-02-13,7,10.784786873398426
9494,185,246,2024-01-04,3,173.92722904980297
9495,101,284,2024-07-05,7,120.98151266036832
9496,123,299,2024-07-28,6,152.40796713776183
9497,182,205,2024-01-24,6,166.26579923823144
9498,167,276,2024-11-25,5,13.444552459733785
9499,190,255,2024-01-16,6,137.04082040140747
9500,180,294,2024-10-04,1,114.32669327412434
9501,119,233,2024-04-26,4,178.88178985238085
9502,140,250,2024-10-13,10,31.449672152199575
9503,194,261,2024-03-25,4,140.63338280325775
9504,167,289,2024-03-12,10,177.14173560857523
9505,129,254,2024-03-02,5,72.49003334143985
9506,164,288,2024-02-05,4,54.2975563308956
9507,118,202,2024-09-27,3,108.24493163389677
9508,173,259,2024-01-24,5,187.16680019772636
9509,165,208,2024-12-05,9,102.5453234562204
9510,163,220,2024-12-09,8,118.71489309604057
9511,136,228,2024-03-03,10,91.15244175651625
9512,148,208,2024-08-27,5,131.33509534338225
9513,139,225,2024-11-22,4,81.67508598263662
9514,148,279,2024-04-27,2,82.62061282982401
9515,150,287,2024-06-28,6,118.12374319879727
9516,121,285,2024-04-28,3,94.9302380906646
9517,195,211,2024-05-20,5,123.54792416557761
9518,110,262,2024-10-13,3,196.15862520266532
9519,159,268,2024-10-23,3,22.539559878826918
9520,132,235,2024-03-19,9,84.103580050538
9521,182,231,2024-09-05,1,187.58577415927604
9522,117,263,2024-08-30,2,54.4084173288891
9523,124,243,2024-10-05,7,71.40768324078934
9524,147,208,2024-01-25,2,21.15646226701478
9525,138,296,2024-10-16,10,140.73413138031785
9526,166,208,2024-03-24,8,118.2622239884688
9527,141,261,2024-06-11,3,15.337157232853553
9528,137,296,2024-10-19,1,43.102454221085274
9529,192,288,2024-02-21,9,101.51958709123444
9530,168,250,2024-11-21,9,42.2387428379856
9531,132,226,2024-08-13,2,58.471338342966035
9532,141,213,2024-08-28,5,33.606598729165306
9533,175,221,2024-07-09,3,30.044864465114905
9534,138,282,2024-09-14,5,106.11256546923063
9535,113,272,2024-06-24,2,68.00109336163351
9536,103,231,2024-07-28,10,184.38253047836906
9537,124,256,2024-08-20,9,56.08810842799413
9538,168,229,2024-06-13,2,166.3648326959974
9539,191,270,2024-03-25,1,83.90765551731222
9540,133,255,2024-09-17,3,49.08988193333729
9541,198,239,2024-05-20,2,85.4308549982533
9542,126,242,2024-03-18,9,183.22335946018305
9543,183,284,2024-08-26,9,35.06507411057103
9544,138,255,2024-08-28,6,23.657761425799485
9545,160,262,2024-04-25,7,160.28741151166184
9546,195,208,2024-03-03,6,173.51626608823517
9547,191,296,2024-01-23,5,55.165056161797835
9548,152,261,2024-12-30,3,151.04841582993433
9549,135,232,2024-11-19,2,70.6365529790877
9550,122,296,2024-10-23,6,95.55506061711431
9551,136,280,2024-05-27,1,119.3042463873229
9552,164,237,2024-06-03,5,189.05607859411413
9553,139,277,2024-02-10,5,49.263520406124435
9554,175,215,2024-05-18,5,195.40555496655747
9555,176,255,2024-10-30,9,150.18888081883765
9556,109,233,2024-03-01,4,101.1467954238956
9557,185,214,2024-02-26,5,47.2290685485566
9558,174,260,2024-11-01,6,128.38438805159765
9559,145,207,2024-08-26,1,88.24044405156947
9560,178,253,2024-01-23,10,167.66422039681717
9561,188,256,2024-09-02,10,43.4752803168358
9562,199,232,2024-08-21,7,43.817723387022
9563,198,221,2024-05-18,1,165.93464703952188
9564,163,264,2024-03-25,3,94.62284417667288
9565,132,263,2024-12-12,3,162.2331371622322
9566,127,298,2024-05-03,10,58.59048653276565
9567,143,278,2024-07-14,9,94.54589838783349
9568,189,252,2024-05-01,1,190.85890889075748
9569,176,233,2024-12-18,10,131.11639513695644
9570,193,267,2024-08-19,4,77.88595438414403
9571,180,258,2024-12-07,5,142.28618545716296
9572,157,214,2024-08-11,5,83.99155051519217
9573,142,256,2024-08-01,7,160.91663263840525
9574,143,259,2024-12-02,9,11.698260582169679
9575,140,242,2024-01-06,4,50.675834206878946
9576,149,243,2024-03-17,4,170.0563812558002
9577,162,229,2024-08-13,8,12.2503114359953
9578,142,263,2024-12-04,9,45.98625167622197
9579,146,208,2024-10-09,2,165.60380607348543
9580,109,240,2024-06-30,1,147.8933621003727
9581,146,208,2024-12-04,6,95.37113197932925
9582,123,232,2024-09-29,1,99.47194088032558
9583,120,213,2024-06-02,10,144.48400324838073
9584,200,274,2024-10-08,4,75.53538667476123
9585,121,229,2024-07-05,7,56.57496075142598
9586,109,282,2024-07-21,3,140.72240976904394
9587,145,226,2024-10-16,4,81.48297672869974
9588,170,274,2024-09-08,8,83.40141760193264
9589,140,258,2024-11-03,9,141.56848214090203
9590,122,218,2024-09-21,5,65.25649606081014
9591,200,214,2024-01-09,5,176.54996476178684
9592,129,280,2024-12-15,3,132.35505137003486
9593,176,204,2024-06-13,5,40.87671558801663
9594,156,264,2024-11-14,5,121.64777167688852
9595,120,270,2024-12-22,8,126.12902468971163
9596,186,259,2024-09-01,7,33.875316058409794
9597,191,243,2024-10-14,2,71.86483945957153
9598,157,263,2024-07-09,7,126.97529690934651
9599,180,266,2024-10-23,2,41.21605861888651
9600,107,202,2024-12-16,2,28.50343992609843
9601,146,209,2024-06-19,8,87.72308359555221
9602,106,274,2024-02-22,8,25.854220402419305
9603,191,257,2024-09-23,2,69.58132096327884
9604,102,254,2024-12-23,3,93.26715787374691
9605,120,257,2024-10-27,8,87.79829364117684
9606,195,258,2024-07-08,7,112.02706761280052
9607,172,236,2024-08-18,8,11.770963938065394
9608,132,249,2024-03-15,7,124.16486551138838
9609,142,205,2024-11-21,7,98.94431506200128
9610,166,224,2024-10-28,4,137.1009119399055
9611,141,274,2024-07-02,5,121.63164904260125
9612,105,257,2024-08-11,4,69.15935664926548
9613,151,241,2024-09-21,6,44.217840495855725
9614,102,248,2024-05-21,1,34.2083767694539
9615,112,240,2024-09-29,1,190.55688696242123
9616,168,247,2024-05-24,4,106.02148052071064
9617,105,275,2024-12-17,3,199.24474665678568
9618,120,213,2024-10-31,2,42.1277316743591
9619,127,276,2024-11-22,8,34.25440853639463
9620,180,299,2024-04-19,10,37.188885818213464
9621,154,219,2024-12-07,10,28.29778413969924
9622,144,270,2024-11-15,9,87.44859312563317
9623,152,268,2024-05-11,1,25.86054231245775
9624,171,284,2024-09-02,6,171.10862602214587
9625,157,253,2024-12-05,3,38.78285855662523
9626,124,226,2024-07-11,7,184.5736806184686
9627,176,271,2024-04-06,2,14.958771183094388
9628,101,276,2024-07-05,5,175.47003410640497
9629,132,282,2024-01-18,1,130.01071060766967
9630,111,240,2024-08-02,9,62.1862261200118
9631,120,289,2024-09-17,3,148.59773952663932
9632,199,300,2024-10-25,10,147.75115081180084
9633,109,209,2024-04-08,10,106.5347988710289
9634,132,298,2024-01-15,2,160.69027419857136
9635,170,254,2024-07-20,6,62.84365414131651
9636,180,216,2024-01-18,9,137.94984094040234
9637,118,239,2024-07-17,1,169.72830708726167
9638,140,285,2024-11-01,8,122.61911879179947
9639,164,229,2024-06-07,1,85.82787236586972
9640,102,263,2024-09-04,1,118.06881937455877
9641,179,226,2024-06-03,9,178.95701005799768
9642,179,258,2024-04-22,8,83.06621073993567
9643,184,230,2024-12-04,2,192.42803904588655
9644,109,255,2024-05-25,9,52.436033828454605
9645,113,246,2024-01-09,1,78.46047703064
9646,143,276,2024-10-23,5,26.77241324704155
9647,105,242,2024-08-25,8,30.39757038098169
9648,147,217,2024-11-19,6,95.00680277666441
9649,147,214,2024-08-17,5,104.84502954074233
9650,196,233,2024-08-29,10,118.20249758492533
9651,131,234,2024-01-13,3,73.62472960005887
9652,180,269,2024-05-12,1,152.75819795911204
9653,111,280,2024-09-07,6,64.98100197889329
9654,101,233,2024-07-19,2,91.44418669263644
9655,134,290,2024-03-25,9,72.6381777934306
9656,175,265,2024-11-13,5,59.41944744937236
9657,158,258,2024-11-04,3,116.1147346340749
9658,122,242,2024-05-06,9,135.4276698736295
9659,187,207,2024-05-06,1,189.9594510302733
9660,170,247,2024-05-14,1,42.837365446087155
9661,141,227,2024-07-18,7,65.74520676408031
9662,144,291,2024-03-12,8,182.20874743708632
9663,120,202,2024-09-10,1,152.11609840238057
9664,179,213,2024-12-15,8,47.567483323994345
9665,192,298,2024-08-23,2,103.22699918601924
9666,193,213,2024-07-06,5,43.157964713318094
9667,173,277,2024-10-13,10,185.60816408504348
9668,188,289,2024-04-05,9,70.75549269951296
9669,104,250,2024-08-10,8,90.89717585385871
9670,101,230,2024-04-08,8,68.8245540376166
9671,166,223,2024-11-27,2,85.08364814449878
9672,164,221,2024-01-14,3,74.0806799508508
9673,135,288,2024-07-19,4,185.3841974628487
9674,177,264,2024-09-03,10,185.86885067708636
9675,126,284,2024-10-09,3,67.48734003638447
9676,102,279,2024-03-25,1,94.77124148105968
9677,129,236,2024-01-22,3,108.61730815619569
9678,101,205,2024-12-15,3,194.95081799721254
9679,163,288,2024-03-05,7,123.72147695676482
9680,114,270,2024-04-26,10,34.05827873576344
9681,179,214,2024-02-02,10,82.07289153908218
9682,143,259,2024-05-09,1,111.76482408464052
9683,168,289,2024-06-26,5,62.754676147240964
9684,151,281,2024-02-06,1,95.47069023901943
9685,155,208,2024-04-22,8,55.89009065628379
9686,114,287,2024-04-08,7,105.30602363738863
9687,159,229,2024-01-07,9,99.25848938725534
9688,178,216,2024-02-19,3,29.250964980699862
9689,135,235,2024-09-12,1,117.78794232541794
9690,111,273,2024-05-14,4,141.06118540040006
9691,153,271,2024-07-25,7,113.85346356123605
9692,102,217,2024-09-04,6,89.6660879466251
9693,135,228,2024-10-02,5,22.441247211495405
9694,189,279,2024-06-07,6,91.61094308136997
